application_id,submission_date,decision_date,applicant_country,visa_type,processing_office,submission_month,submission_year,season,processing_time_days,submission_dayofweek,is_peak_month,quarter,target_days
VISA-0003567,1662940800000000000,2022-11-07,Philippines,Dependent,Dubai,9,2022,Autumn,56,0,0,Q3,56
VISA-0003568,1696809600000000000,2023-12-16,Unknown,Work,Ottawa,10,2023,Autumn,68,0,0,Q4,68
VISA-0003569,1654300800000000000,2022-08-08,Bangladesh,Student,Johannesburg,6,2022,Summer,65,5,1,Q2,65
VISA-0003570,1707436800000000000,2024-03-28,Canada,Student,Ottawa,2,2024,Winter,48,4,0,Q1,48
VISA-0003571,1679616000000000000,2023-05-11,Pakistan,Tourist,New Delhi,3,2023,Spring,48,4,0,Q1,48
VISA-0003572,1705622400000000000,2024-02-20,Canada,Tourist,Berlin,1,2024,Winter,32,4,0,Q1,32
VISA-0003573,1633910400000000000,2021-11-15,UK,Business,Berlin,10,2021,Autumn,35,0,0,Q4,35
VISA-0003574,1707696000000000000,2024-04-01,Australia,Student,Johannesburg,2,2024,Winter,49,0,0,Q1,49
VISA-0003575,1755216000000000000,2025-10-01,Pakistan,Student,Berlin,8,2025,Summer,47,4,1,Q3,47
VISA-0003576,1630713600000000000,2021-10-19,Nigeria,Tourist,London,9,2021,Autumn,45,5,0,Q3,45
VISA-0003577,1661040000000000000,2022-11-10,Kenya,Work,Berlin,8,2022,Summer,81,6,1,Q3,81
VISA-0003578,1718755200000000000,2024-08-03,UK,Student,Paris,6,2024,Summer,45,2,1,Q2,45
VISA-0003579,1706745600000000000,2024-03-03,Nigeria,Unknown,Sydney,2,2024,Winter,31,3,0,Q1,31
VISA-0003580,1715817600000000000,2024-06-30,India,Dependent,Paris,5,2024,Spring,45,3,0,Q2,45
VISA-0003581,1717027200000000000,2024-07-17,India,Student,Johannesburg,5,2024,Spring,48,3,0,Q2,48
VISA-0003582,1705536000000000000,2024-03-07,Mexico,Student,Paris,1,2024,Winter,49,3,0,Q1,49
VISA-0003583,1621123200000000000,2021-06-21,Mexico,Transit,Sydney,5,2021,Spring,36,6,0,Q2,36
VISA-0003584,1727913600000000000,2024-11-03,Germany,Student,Sydney,10,2024,Autumn,31,3,0,Q4,31
VISA-0003585,1679875200000000000,2023-05-12,Pakistan,Dependent,Singapore,3,2023,Spring,46,0,0,Q1,46
VISA-0003586,1617494400000000000,2021-06-04,Kenya,Work,Singapore,4,2021,Spring,61,6,0,Q2,61
VISA-0003587,1673913600000000000,2023-03-26,Pakistan,Work,Chennai,1,2023,Winter,68,1,0,Q1,68
VISA-0003588,1678060800000000000,2023-03-28,Australia,Tourist,New Delhi,3,2023,Spring,22,0,0,Q1,22
VISA-0003589,1623110400000000000,2021-07-25,Unknown,Tourist,Paris,6,2021,Summer,47,1,1,Q2,47
VISA-0003590,1766448000000000000,2026-03-01,Nigeria,Student,Chennai,12,2025,Winter,68,1,1,Q4,68
VISA-0003591,1644451200000000000,2022-03-23,Germany,Tourist,Johannesburg,2,2022,Winter,41,3,0,Q1,41
VISA-0003592,1661558400000000000,2022-10-14,Philippines,Tourist,New Delhi,8,2022,Summer,48,5,1,Q3,48
VISA-0003593,1678924800000000000,2023-06-05,Mexico,Work,Johannesburg,3,2023,Spring,81,3,0,Q1,81
VISA-0003594,1740700800000000000,2025-04-10,Philippines,Business,Berlin,2,2025,Winter,41,4,0,Q1,41
VISA-0003595,1726531200000000000,2024-10-26,UK,Tourist,London,9,2024,Autumn,39,1,0,Q3,39
VISA-0003596,1731024000000000000,2024-12-15,Nigeria,Business,New Delhi,11,2024,Autumn,37,4,0,Q4,37
VISA-0003597,1646784000000000000,2022-04-28,UK,Dependent,Singapore,3,2022,Spring,50,2,0,Q1,50
VISA-0003598,1742688000000000000,2025-05-08,Kenya,Business,Mumbai,3,2025,Spring,46,6,0,Q1,46
VISA-0003599,1740268800000000000,2025-04-09,Nigeria,Business,Mumbai,2,2025,Winter,45,6,0,Q1,45
VISA-0003600,1682553600000000000,2023-06-25,Brazil,Work,Paris,4,2023,Spring,59,3,0,Q2,59
VISA-0003601,1695513600000000000,2023-11-02,Nigeria,Tourist,Berlin,9,2023,Autumn,39,6,0,Q3,39
VISA-0003602,1615248000000000000,2021-04-25,France,Student,Mumbai,3,2021,Spring,47,1,0,Q1,47
VISA-0003603,1729296000000000000,2025-01-26,Canada,Dependent,London,10,2024,Autumn,99,5,0,Q4,99
VISA-0003604,1760918400000000000,2025-12-20,Kenya,Work,Berlin,10,2025,Autumn,61,0,0,Q4,61
VISA-0003605,1683936000000000000,2023-06-18,Nigeria,Business,Berlin,5,2023,Spring,36,5,0,Q2,36
VISA-0003606,1694649600000000000,2023-09-29,France,Transit,London,9,2023,Autumn,15,3,0,Q3,15
VISA-0003607,1688169600000000000,2023-09-23,France,Tourist,Ottawa,7,2023,Summer,84,5,1,Q3,84
VISA-0003608,1622419200000000000,2021-07-18,Germany,Tourist,New Delhi,5,2021,Spring,48,0,0,Q2,48
VISA-0003609,1707091200000000000,2024-04-06,Australia,Work,New Delhi,2,2024,Winter,61,0,0,Q1,61
VISA-0003610,1723161600000000000,2024-09-09,Canada,Tourist,Johannesburg,8,2024,Summer,31,4,1,Q3,31
VISA-0003611,1755734400000000000,2025-10-21,Bangladesh,Work,Chennai,8,2025,Summer,61,3,1,Q3,61
VISA-0003612,1755993600000000000,2025-10-05,China,Business,Johannesburg,8,2025,Summer,42,6,1,Q3,42
VISA-0003613,1686960000000000000,2023-08-22,Brazil,Work,New Delhi,6,2023,Summer,66,5,1,Q2,66
VISA-0003614,1760659200000000000,2025-11-10,India,Tourist,Unknown,10,2025,Autumn,24,4,0,Q4,24
VISA-0003615,1692748800000000000,2023-09-28,UK,Business,Ottawa,8,2023,Summer,36,2,1,Q3,36
VISA-0003616,1710633600000000000,2024-04-21,Bangladesh,Tourist,Paris,3,2024,Spring,35,6,0,Q1,35
VISA-0003617,1704326400000000000,2024-02-08,Germany,Dependent,Singapore,1,2024,Winter,35,3,0,Q1,35
VISA-0003618,1766880000000000000,2026-01-25,Canada,Tourist,London,12,2025,Winter,28,6,1,Q4,28
VISA-0003619,1725667200000000000,2024-10-13,Brazil,Dependent,Paris,9,2024,Autumn,36,5,0,Q3,36
VISA-0003620,1628380800000000000,2021-10-04,UK,Student,London,8,2021,Summer,57,6,1,Q3,57
VISA-0003621,1620777600000000000,2021-07-14,France,Student,Paris,5,2021,Spring,63,2,0,Q2,63
VISA-0003622,1674086400000000000,2023-03-09,Australia,Student,Johannesburg,1,2023,Winter,49,3,0,Q1,49
VISA-0003623,1690761600000000000,2023-09-15,China,Tourist,Paris,7,2023,Summer,46,0,1,Q3,46
VISA-0003624,1714867200000000000,2024-07-04,Unknown,Student,Paris,5,2024,Spring,60,6,0,Q2,60
VISA-0003625,1685318400000000000,2023-07-13,India,Dependent,Ottawa,5,2023,Spring,45,0,0,Q2,45
VISA-0003626,1690588800000000000,2023-09-12,France,Business,Mumbai,7,2023,Summer,45,5,1,Q3,45
VISA-0003627,1754784000000000000,2025-09-15,China,Tourist,Sydney,8,2025,Summer,36,6,1,Q3,36
VISA-0003628,1662249600000000000,2022-11-04,France,Work,Mumbai,9,2022,Autumn,61,6,0,Q3,61
VISA-0003629,1687219200000000000,2023-08-05,Canada,Dependent,Sydney,6,2023,Summer,46,1,1,Q2,46
VISA-0003630,1697328000000000000,2023-11-29,India,Business,Singapore,10,2023,Autumn,45,6,0,Q4,45
VISA-0003631,1683244800000000000,2023-08-11,Australia,Student,Mumbai,5,2023,Spring,98,4,0,Q2,98
VISA-0003632,1762041600000000000,2025-12-29,Philippines,Tourist,Singapore,11,2025,Autumn,57,6,0,Q4,57
VISA-0003633,1761177600000000000,2025-12-08,Nigeria,Dependent,Unknown,10,2025,Autumn,46,3,0,Q4,46
VISA-0003634,1690329600000000000,2023-09-19,UK,Student,New Delhi,7,2023,Summer,55,2,1,Q3,55
VISA-0003635,1680480000000000000,2023-05-22,Mexico,Student,Berlin,4,2023,Spring,49,0,0,Q2,49
VISA-0003636,1702252800000000000,2024-02-04,UK,Business,New Delhi,12,2023,Winter,55,0,1,Q4,55
VISA-0003637,1637971200000000000,2022-01-14,Philippines,Tourist,Dubai,11,2021,Autumn,48,5,0,Q4,48
VISA-0003638,1676592000000000000,2023-03-31,Mexico,Dependent,Sydney,2,2023,Winter,42,4,0,Q1,42
VISA-0003639,1643587200000000000,2022-03-10,Nigeria,Tourist,Paris,1,2022,Winter,38,0,0,Q1,38
VISA-0003640,1632096000000000000,2021-10-26,India,Business,Ottawa,9,2021,Autumn,36,0,0,Q3,36
VISA-0003641,1624406400000000000,2021-07-21,Brazil,Transit,Mumbai,6,2021,Summer,28,2,1,Q2,28
VISA-0003642,1701993600000000000,2024-01-02,Bangladesh,Transit,Ottawa,12,2023,Winter,25,4,1,Q4,25
VISA-0003643,1609545600000000000,2021-02-25,China,Dependent,Paris,1,2021,Winter,54,5,0,Q1,54
VISA-0003644,1711324800000000000,2024-05-12,China,Dependent,Johannesburg,3,2024,Spring,48,0,0,Q1,48
VISA-0003645,1677542400000000000,2023-04-12,UK,Tourist,Unknown,2,2023,Winter,43,1,0,Q1,43
VISA-0003646,1667174400000000000,2022-11-25,Nigeria,Transit,London,10,2022,Autumn,25,0,0,Q4,25
VISA-0003647,1730678400000000000,2024-12-19,China,Dependent,Singapore,11,2024,Autumn,45,0,0,Q4,45
VISA-0003648,1694390400000000000,2023-10-29,Germany,Student,London,9,2023,Autumn,48,0,0,Q3,48
VISA-0003649,1725062400000000000,2024-10-22,Germany,Student,Chennai,8,2024,Summer,52,5,1,Q3,52
VISA-0003650,1721260800000000000,2024-08-19,India,Tourist,Singapore,7,2024,Summer,32,3,1,Q3,32
VISA-0003651,1614470400000000000,2021-05-06,Canada,Work,Sydney,2,2021,Winter,67,6,0,Q1,67
VISA-0003652,1643414400000000000,2022-04-11,Nigeria,Work,Dubai,1,2022,Winter,72,5,0,Q1,72
VISA-0003653,1699315200000000000,2023-12-18,Germany,Student,Sydney,11,2023,Autumn,41,1,0,Q4,41
VISA-0003654,1763251200000000000,2026-01-18,China,Student,Dubai,11,2025,Autumn,63,6,0,Q4,63
VISA-0003655,1633737600000000000,2021-11-29,France,Work,Chennai,10,2021,Autumn,51,5,0,Q4,51
VISA-0003656,1626048000000000000,2021-08-21,Brazil,Tourist,Paris,7,2021,Summer,40,0,1,Q3,40
VISA-0003657,1757808000000000000,2025-10-02,China,Transit,London,9,2025,Autumn,18,6,0,Q3,18
VISA-0003658,1761868800000000000,2025-11-14,Australia,Tourist,Sydney,10,2025,Autumn,14,4,0,Q4,14
VISA-0003659,1635811200000000000,2021-12-15,China,Unknown,Chennai,11,2021,Autumn,43,1,0,Q4,43
VISA-0003660,1672790400000000000,2023-03-27,China,Tourist,New Delhi,1,2023,Winter,82,2,0,Q1,82
VISA-0003661,1708214400000000000,2024-04-05,Kenya,Dependent,Dubai,2,2024,Winter,47,6,0,Q1,47
VISA-0003662,1640217600000000000,2022-03-20,Pakistan,Dependent,Mumbai,12,2021,Winter,87,3,1,Q4,87
VISA-0003663,1660867200000000000,2022-10-11,Philippines,Tourist,Johannesburg,8,2022,Summer,53,4,1,Q3,53
VISA-0003664,1671753600000000000,2023-01-28,UK,Tourist,Johannesburg,12,2022,Winter,36,4,1,Q4,36
VISA-0003665,1710547200000000000,2024-05-04,Bangladesh,Student,London,3,2024,Spring,49,5,0,Q1,49
VISA-0003666,1658016000000000000,2022-08-29,Bangladesh,Tourist,London,7,2022,Summer,43,6,1,Q3,43
VISA-0003667,1674432000000000000,2023-04-24,India,Business,Sydney,1,2023,Winter,91,0,0,Q1,91
VISA-0003668,1655078400000000000,2022-08-01,Pakistan,Tourist,Chennai,6,2022,Summer,49,0,1,Q2,49
VISA-0003669,1729209600000000000,2024-12-06,Mexico,Student,Singapore,10,2024,Autumn,49,4,0,Q4,49
VISA-0003670,1633564800000000000,2021-11-28,France,Student,Mumbai,10,2021,Autumn,52,3,0,Q4,52
VISA-0003671,1645747200000000000,2022-04-19,Unknown,Student,Ottawa,2,2022,Winter,53,4,0,Q1,53
VISA-0003672,1648857600000000000,2022-05-20,China,Student,Chennai,4,2022,Spring,48,5,0,Q2,48
VISA-0003673,1752278400000000000,2025-08-11,Australia,Tourist,Singapore,7,2025,Summer,30,5,1,Q3,30
VISA-0003674,1758326400000000000,2025-10-13,Mexico,Tourist,Mumbai,9,2025,Autumn,23,5,0,Q3,23
VISA-0003675,1688256000000000000,2023-08-02,Mexico,Tourist,Ottawa,7,2023,Summer,31,6,1,Q3,31
VISA-0003676,1634083200000000000,2021-11-19,Kenya,Tourist,Singapore,10,2021,Autumn,37,2,0,Q4,37
VISA-0003677,1728604800000000000,2024-10-28,Germany,Transit,Ottawa,10,2024,Autumn,17,4,0,Q4,17
VISA-0003678,1687046400000000000,2023-07-16,Australia,Tourist,Chennai,6,2023,Summer,28,6,1,Q2,28
VISA-0003679,1743379200000000000,2025-04-20,UK,Tourist,Mumbai,3,2025,Spring,20,0,0,Q1,20
VISA-0003680,1666137600000000000,2022-11-20,Australia,Tourist,Dubai,10,2022,Autumn,32,2,0,Q4,32
VISA-0003681,1766880000000000000,2026-02-08,China,Business,Mumbai,12,2025,Winter,42,6,1,Q4,42
VISA-0003682,1736640000000000000,2025-02-24,Bangladesh,Dependent,London,1,2025,Winter,43,6,0,Q1,43
VISA-0003683,1644710400000000000,2022-04-20,Brazil,Business,Dubai,2,2022,Winter,66,6,0,Q1,66
VISA-0003684,1723852800000000000,2024-10-12,Nigeria,Work,Ottawa,8,2024,Summer,56,5,1,Q3,56
VISA-0003685,1654646400000000000,2022-08-07,Mexico,Business,Singapore,6,2022,Summer,60,2,1,Q2,60
VISA-0003686,1664582400000000000,2022-11-23,Canada,Student,Berlin,10,2022,Autumn,53,5,0,Q4,53
VISA-0003687,1648944000000000000,2022-05-15,Philippines,Dependent,Mumbai,4,2022,Spring,42,6,0,Q2,42
VISA-0003688,1717027200000000000,2024-06-22,Australia,Business,Paris,5,2024,Spring,23,3,0,Q2,23
VISA-0003689,1650844800000000000,2022-06-12,Bangladesh,Tourist,Johannesburg,4,2022,Spring,48,0,0,Q2,48
VISA-0003690,1710115200000000000,2024-05-04,Brazil,Student,Chennai,3,2024,Spring,54,0,0,Q1,54
VISA-0003691,1701216000000000000,2023-12-22,Philippines,Tourist,London,11,2023,Autumn,23,2,0,Q4,23
VISA-0003692,1727827200000000000,2024-11-09,Pakistan,Tourist,Ottawa,10,2024,Autumn,38,2,0,Q4,38
VISA-0003693,1766102400000000000,2026-02-06,Mexico,Dependent,Ottawa,12,2025,Winter,49,4,1,Q4,49
VISA-0003694,1610841600000000000,2021-03-07,Pakistan,Tourist,Sydney,1,2021,Winter,49,6,0,Q1,49
VISA-0003695,1765584000000000000,2026-01-22,UK,Business,Singapore,12,2025,Winter,40,5,1,Q4,40
VISA-0003696,1626652800000000000,2021-08-21,Mexico,Transit,Berlin,7,2021,Summer,33,0,1,Q3,33
VISA-0003697,1692489600000000000,2023-10-28,Unknown,Student,Singapore,8,2023,Summer,69,6,1,Q3,69
VISA-0003698,1663200000000000000,2022-11-07,UK,Student,London,9,2022,Autumn,53,3,0,Q3,53
VISA-0003699,1710201600000000000,2024-05-13,Pakistan,Unknown,Sydney,3,2024,Spring,62,1,0,Q1,62
VISA-0003700,1723248000000000000,2024-09-14,Brazil,Business,Mumbai,8,2024,Summer,35,5,1,Q3,35
VISA-0003701,1745020800000000000,2025-07-19,Pakistan,Tourist,London,4,2025,Spring,91,5,0,Q2,91
VISA-0003702,1672790400000000000,2023-02-03,France,Tourist,Dubai,1,2023,Winter,30,2,0,Q1,30
VISA-0003703,1756512000000000000,2025-11-03,Mexico,Work,Mumbai,8,2025,Summer,65,5,1,Q3,65
VISA-0003704,1660262400000000000,2022-10-10,Bangladesh,Dependent,Johannesburg,8,2022,Summer,59,4,1,Q3,59
VISA-0003705,1641600000000000000,2022-02-13,UK,Tourist,Chennai,1,2022,Winter,36,5,0,Q1,36
VISA-0003706,1669161600000000000,2023-01-18,Brazil,Student,Mumbai,11,2022,Autumn,56,2,0,Q4,56
VISA-0003707,1692748800000000000,2023-09-17,Nigeria,Transit,Paris,8,2023,Summer,25,2,1,Q3,25
VISA-0003708,1714780800000000000,2024-05-31,Australia,Tourist,New Delhi,5,2024,Spring,27,5,0,Q2,27
VISA-0003709,1740700800000000000,2025-04-02,Nigeria,Tourist,London,2,2025,Winter,33,4,0,Q1,33
VISA-0003710,1644883200000000000,2022-04-30,Bangladesh,Work,Chennai,2,2022,Winter,74,1,0,Q1,74
VISA-0003711,1657238400000000000,2022-08-27,Canada,Tourist,Berlin,7,2022,Summer,50,4,1,Q3,50
VISA-0003712,1757462400000000000,2025-09-29,Australia,Tourist,Singapore,9,2025,Autumn,19,2,0,Q3,19
VISA-0003713,1678752000000000000,2023-05-16,Bangladesh,Work,Chennai,3,2023,Spring,63,1,0,Q1,63
VISA-0003714,1647475200000000000,2022-05-18,Germany,Work,Ottawa,3,2022,Spring,62,3,0,Q1,62
VISA-0003715,1764806400000000000,2026-03-12,Bangladesh,Student,Sydney,12,2025,Winter,98,3,1,Q4,98
VISA-0003716,1680220800000000000,2023-05-13,Brazil,Student,Berlin,3,2023,Spring,43,4,0,Q1,43
VISA-0003717,1764720000000000000,2026-02-03,Brazil,Work,London,12,2025,Winter,62,2,1,Q4,62
VISA-0003718,1754352000000000000,2025-10-09,UK,Work,Sydney,8,2025,Summer,65,1,1,Q3,65
VISA-0003719,1752278400000000000,2025-08-27,Australia,Business,Sydney,7,2025,Summer,46,5,1,Q3,46
VISA-0003720,1701129600000000000,2024-01-09,China,Business,New Delhi,11,2023,Autumn,42,1,0,Q4,42
VISA-0003721,1735344000000000000,2025-02-26,France,Work,Dubai,12,2024,Winter,60,5,1,Q4,60
VISA-0003722,1760918400000000000,2025-11-30,Unknown,Dependent,Dubai,10,2025,Autumn,41,0,0,Q4,41
VISA-0003723,1651881600000000000,2022-08-19,China,Dependent,Johannesburg,5,2022,Spring,104,5,0,Q2,104
VISA-0003724,1615334400000000000,2021-04-10,China,Tourist,Sydney,3,2021,Spring,31,2,0,Q1,31
VISA-0003725,1660003200000000000,2022-09-01,UK,Transit,Singapore,8,2022,Summer,23,1,1,Q3,23
VISA-0003726,1709856000000000000,2024-04-16,France,Dependent,London,3,2024,Spring,39,4,0,Q1,39
VISA-0003727,1695686400000000000,2023-10-27,Nigeria,Tourist,Berlin,9,2023,Autumn,31,1,0,Q3,31
VISA-0003728,1622160000000000000,2021-07-16,Bangladesh,Tourist,Singapore,5,2021,Spring,49,4,0,Q2,49
VISA-0003729,1697846400000000000,2023-12-22,Kenya,Work,Mumbai,10,2023,Autumn,62,5,0,Q4,62
VISA-0003730,1636934400000000000,2022-01-11,Brazil,Student,Dubai,11,2021,Autumn,57,0,0,Q4,57
VISA-0003731,1689120000000000000,2023-08-26,Mexico,Business,Johannesburg,7,2023,Summer,45,2,1,Q3,45
VISA-0003732,1700179200000000000,2024-01-02,Kenya,Student,Dubai,11,2023,Autumn,46,4,0,Q4,46
VISA-0003733,1709769600000000000,2024-04-13,Mexico,Tourist,Singapore,3,2024,Spring,37,3,0,Q1,37
VISA-0003734,1674432000000000000,2023-04-05,Philippines,Tourist,Ottawa,1,2023,Winter,72,0,0,Q1,72
VISA-0003735,1673827200000000000,2023-03-05,Philippines,Dependent,Singapore,1,2023,Winter,48,0,0,Q1,48
VISA-0003736,1716422400000000000,2024-06-26,Pakistan,Tourist,Dubai,5,2024,Spring,34,3,0,Q2,34
VISA-0003737,1727568000000000000,2024-11-07,Mexico,Business,Sydney,9,2024,Autumn,39,6,0,Q3,39
VISA-0003738,1736812800000000000,2025-03-11,UK,Tourist,Chennai,1,2025,Winter,56,1,0,Q1,56
VISA-0003739,1661990400000000000,2022-10-23,UK,Student,Mumbai,9,2022,Autumn,52,3,0,Q3,52
VISA-0003740,1676246400000000000,2023-04-23,Canada,Student,London,2,2023,Winter,69,0,0,Q1,69
VISA-0003741,1661558400000000000,2022-10-02,Philippines,Tourist,Paris,8,2022,Summer,36,5,1,Q3,36
VISA-0003742,1692576000000000000,2023-10-24,India,Work,Sydney,8,2023,Summer,64,0,1,Q3,64
VISA-0003743,1629504000000000000,2021-10-31,Mexico,Work,Ottawa,8,2021,Summer,71,5,1,Q3,71
VISA-0003744,1677196800000000000,2023-04-01,Kenya,Tourist,Sydney,2,2023,Winter,36,4,0,Q1,36
VISA-0003745,1639180800000000000,2022-02-13,Pakistan,Student,London,12,2021,Winter,64,5,1,Q4,64
VISA-0003746,1693353600000000000,2023-10-17,Bangladesh,Business,Paris,8,2023,Summer,48,2,1,Q3,48
VISA-0003747,1743552000000000000,2025-04-30,Australia,Business,Ottawa,4,2025,Spring,28,2,0,Q2,28
VISA-0003748,1679788800000000000,2023-05-09,UK,Student,Sydney,3,2023,Spring,44,6,0,Q1,44
VISA-0003749,1618272000000000000,2021-05-28,France,Business,Dubai,4,2021,Spring,45,1,0,Q2,45
VISA-0003750,1645315200000000000,2022-04-06,UK,Tourist,Berlin,2,2022,Winter,45,6,0,Q1,45
VISA-0003751,1625961600000000000,2021-08-25,Philippines,Tourist,London,7,2021,Summer,45,6,1,Q3,45
VISA-0003752,1729123200000000000,2024-12-22,Bangladesh,Work,New Delhi,10,2024,Autumn,66,3,0,Q4,66
VISA-0003753,1764720000000000000,2026-02-05,Brazil,Work,Berlin,12,2025,Winter,64,2,1,Q4,64
VISA-0003754,1696809600000000000,2023-11-07,Australia,Business,Dubai,10,2023,Autumn,29,0,0,Q4,29
VISA-0003755,1637280000000000000,2021-12-31,Canada,Tourist,Berlin,11,2021,Autumn,42,4,0,Q4,42
VISA-0003756,1612742400000000000,2021-04-12,Australia,Student,Sydney,2,2021,Winter,63,0,0,Q1,63
VISA-0003757,1763337600000000000,2026-01-01,Australia,Work,Sydney,11,2025,Autumn,45,0,0,Q4,45
VISA-0003758,1659312000000000000,2022-09-23,China,Tourist,Johannesburg,8,2022,Summer,53,0,1,Q3,53
VISA-0003759,1627084800000000000,2021-09-28,UK,Student,New Delhi,7,2021,Summer,66,5,1,Q3,66
VISA-0003760,1637366400000000000,2022-01-18,Kenya,Work,Mumbai,11,2021,Autumn,59,5,0,Q4,59
VISA-0003761,1649635200000000000,2022-05-26,Bangladesh,Tourist,Johannesburg,4,2022,Spring,45,0,0,Q2,45
VISA-0003762,1712793600000000000,2024-05-22,Brazil,Student,Singapore,4,2024,Spring,41,3,0,Q2,41
VISA-0003763,1750032000000000000,2025-07-09,Australia,Tourist,Ottawa,6,2025,Summer,23,0,1,Q2,23
VISA-0003764,1652745600000000000,2022-06-29,Pakistan,Dependent,Sydney,5,2022,Spring,43,1,0,Q2,43
VISA-0003765,1717804800000000000,2024-07-07,China,Tourist,Ottawa,6,2024,Summer,29,5,1,Q2,29
VISA-0003766,1619654400000000000,2021-06-03,Mexico,Tourist,Johannesburg,4,2021,Spring,35,3,0,Q2,35
VISA-0003767,1611014400000000000,2021-03-02,UK,Tourist,Sydney,1,2021,Winter,42,1,0,Q1,42
VISA-0003768,1618099200000000000,2021-05-24,Philippines,Tourist,Paris,4,2021,Spring,43,6,0,Q2,43
VISA-0003769,1754956800000000000,2025-09-24,Mexico,Tourist,Ottawa,8,2025,Summer,43,1,1,Q3,43
VISA-0003770,1701129600000000000,2024-01-20,France,Work,Ottawa,11,2023,Autumn,53,1,0,Q4,53
VISA-0003771,1736380800000000000,2025-02-20,China,Tourist,Berlin,1,2025,Winter,42,3,0,Q1,42
VISA-0003772,1612828800000000000,2021-03-27,Mexico,Tourist,Ottawa,2,2021,Winter,46,1,0,Q1,46
VISA-0003773,1612915200000000000,2021-04-10,Philippines,Tourist,New Delhi,2,2021,Winter,59,2,0,Q1,59
VISA-0003774,1743292800000000000,2025-05-13,India,Student,Mumbai,3,2025,Spring,44,6,0,Q1,44
VISA-0003775,1625616000000000000,2021-08-28,Nigeria,Tourist,Singapore,7,2021,Summer,52,2,1,Q3,52
VISA-0003776,1633910400000000000,2021-12-28,Australia,Unknown,Ottawa,10,2021,Autumn,78,0,0,Q4,78
VISA-0003777,1691280000000000000,2023-10-06,Kenya,Work,Mumbai,8,2023,Summer,61,6,1,Q3,61
VISA-0003778,1705017600000000000,2024-02-16,Australia,Business,Johannesburg,1,2024,Winter,35,4,0,Q1,35
VISA-0003779,1645488000000000000,2022-04-12,Brazil,Tourist,Johannesburg,2,2022,Winter,49,1,0,Q1,49
VISA-0003780,1679529600000000000,2023-04-26,India,Dependent,Sydney,3,2023,Spring,34,3,0,Q1,34
VISA-0003781,1715817600000000000,2024-07-30,France,Work,Dubai,5,2024,Spring,75,3,0,Q2,75
VISA-0003782,1679270400000000000,2023-04-27,Nigeria,Tourist,Paris,3,2023,Spring,38,0,0,Q1,38
VISA-0003783,1669766400000000000,2023-01-09,Germany,Student,New Delhi,11,2022,Autumn,40,2,0,Q4,40
VISA-0003784,1620777600000000000,2021-06-23,China,Business,London,5,2021,Spring,42,2,0,Q2,42
VISA-0003785,1680652800000000000,2023-05-07,UK,Tourist,Dubai,4,2023,Spring,32,2,0,Q2,32
VISA-0003786,1736035200000000000,2025-02-25,Bangladesh,Student,Dubai,1,2025,Winter,51,6,0,Q1,51
VISA-0003787,1708214400000000000,2024-04-11,Australia,Work,London,2,2024,Winter,53,6,0,Q1,53
VISA-0003788,1750204800000000000,2025-07-31,China,Tourist,New Delhi,6,2025,Summer,43,2,1,Q2,43
VISA-0003789,1629331200000000000,2021-10-01,Nigeria,Transit,Johannesburg,8,2021,Summer,43,3,1,Q3,43
VISA-0003790,1611187200000000000,2021-03-19,Kenya,Tourist,Dubai,1,2021,Winter,57,3,0,Q1,57
VISA-0003791,1695859200000000000,2023-11-06,Nigeria,Tourist,Paris,9,2023,Autumn,39,3,0,Q3,39
VISA-0003792,1637539200000000000,2021-12-29,UK,Tourist,Ottawa,11,2021,Autumn,37,0,0,Q4,37
VISA-0003793,1703116800000000000,2024-02-25,Canada,Student,Sydney,12,2023,Winter,66,3,1,Q4,66
VISA-0003794,1751932800000000000,2025-08-16,Germany,Dependent,Ottawa,7,2025,Summer,39,1,1,Q3,39
VISA-0003795,1662595200000000000,2022-10-12,Mexico,Business,Ottawa,9,2022,Autumn,34,3,0,Q3,34
